speaker	sex	speaker_num	age	TMF	GEPAQ_M	GEPAQ_F	AQ1	AQ2	social2	switching2	detail2	comm2	imagine2	BAP_total	BAP_praglang	BAP_aloof	BAP_rigid	phrase_position	filler_target_order	utterance_position	hyper_context	consonants	v_space_hz	v_space_bk	euclid_dis_hz	euclid_dis_bk
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	b_final	b_filler_target	boundary	b_yes	bt	816584.5661	23.75845044	828.0217584	3.601553739
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	b_final	b_filler_target	boundary	b_yes	hd	841981.6215	25.86286041	901.0771875	3.788967173
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	b_final	b_filler_target	boundary	a_no	bt	806138.7972	22.63710415	825.500032	3.485016852
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	b_final	b_filler_target	boundary	a_no	hd	600364.4927	18.50937032	718.7154976	3.268440206
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	b_final	a_target_filler	medial	b_yes	bt	887703.8182	25.00073081	813.0776187	3.649623037
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	b_final	a_target_filler	medial	b_yes	hd	731038.589	22.85217753	800.8064862	3.507915041
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	b_final	a_target_filler	medial	a_no	bt	687666.4693	20.56002361	701.3108181	3.352443546
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	b_final	a_target_filler	medial	a_no	hd	761702.282	23.52730307	828.8094363	3.596255896
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	a_initial	a_target_filler	boundary	b_yes	bt	854017.0505	26.52440279	831.5422284	3.7498194
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	a_initial	a_target_filler	boundary	b_yes	hd	777582.3869	22.51715419	929.171597	3.67171236
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	a_initial	a_target_filler	boundary	a_no	bt	859630.1127	25.53845695	743.1322563	3.801574972
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	a_initial	a_target_filler	boundary	a_no	hd	NA	NA	NA	NA
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	a_initial	b_filler_target	medial	b_yes	bt	901645.3658	27.33899099	836.6845802	3.788846664
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	a_initial	b_filler_target	medial	b_yes	hd	1059149.131	31.86682026	949.2486057	4.156969904
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	a_initial	b_filler_target	medial	a_no	bt	975160.1702	31.55211312	855.993609	4.044817016
54	b_female	f54	27	27	30	31	14	99	18	24	30	14	13	107	28	37	42	a_initial	b_filler_target	medial	a_no	hd	907351.1172	28.2587315	926.8782897	3.964147325
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	b_final	b_filler_target	boundary	b_yes	bt	395102.0599	9.925267412	548.3848756	2.497861962
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	b_final	b_filler_target	boundary	b_yes	hd	548800.6637	16.07864876	632.6724901	2.957979216
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	b_final	b_filler_target	boundary	a_no	bt	428626.8384	11.981426	559.05421	2.628055013
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	b_final	b_filler_target	boundary	a_no	hd	529327.2449	15.25377763	639.1264813	2.880565034
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	b_final	a_target_filler	medial	b_yes	bt	492722.4646	13.69714137	621.4149683	2.699173677
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	b_final	a_target_filler	medial	b_yes	hd	516483.6416	14.57502517	642.6233013	2.823223905
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	b_final	a_target_filler	medial	a_no	bt	572095.2394	15.59876831	622.2715905	3.129408953
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	b_final	a_target_filler	medial	a_no	hd	624147.4039	17.62896689	658.4685763	3.112985979
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	a_initial	a_target_filler	boundary	b_yes	bt	487173.8745	13.51608044	614.5099275	2.96229694
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	a_initial	a_target_filler	boundary	b_yes	hd	422829.7294	12.50222936	614.6902265	2.643114758
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	a_initial	a_target_filler	boundary	a_no	bt	495103.0412	13.19613722	604.0379388	2.827438673
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	a_initial	a_target_filler	boundary	a_no	hd	451904.6609	13.35499956	625.7398606	2.728408068
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	a_initial	b_filler_target	medial	b_yes	bt	540482.1946	15.30007117	616.591048	2.928523002
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	a_initial	b_filler_target	medial	b_yes	hd	401163.0385	12.10965573	610.4734627	2.625130053
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	a_initial	b_filler_target	medial	a_no	bt	423200.2146	11.64042618	569.4875025	2.599240184
55	b_female	f55	19	34	24	35	18	108	19	24	34	15	16	115	25	49	41	a_initial	b_filler_target	medial	a_no	hd	367629.0521	10.67242296	566.1693155	2.414508244
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	b_final	b_filler_target	boundary	b_yes	bt	348056.5424	12.87777277	511.4937478	2.706347698
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	b_final	b_filler_target	boundary	b_yes	hd	252303.1096	8.566492063	443.9794104	2.345156789
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	b_final	b_filler_target	boundary	a_no	bt	293501.5385	10.26039217	489.1299517	2.537189948
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	b_final	b_filler_target	boundary	a_no	hd	338337.9281	12.16948633	494.9754999	2.579274376
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	b_final	a_target_filler	medial	b_yes	bt	275492.0696	9.704371905	450.890739	2.476090035
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	b_final	a_target_filler	medial	b_yes	hd	195731.4793	6.402010575	406.7279225	2.168561378
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	b_final	a_target_filler	medial	a_no	bt	219857.6709	8.08983764	407.6132775	2.308448983
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	b_final	a_target_filler	medial	a_no	hd	259581.4195	9.079744512	446.0883715	2.36779578
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	a_initial	a_target_filler	boundary	b_yes	bt	301113.3497	10.91498146	495.8893219	2.50983696
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	a_initial	a_target_filler	boundary	b_yes	hd	353770.9449	13.23927423	521.4362926	2.664955948
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	a_initial	a_target_filler	boundary	a_no	bt	329012.3204	12.37376938	480.6429505	2.599075688
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	a_initial	a_target_filler	boundary	a_no	hd	354587.5511	12.89886055	533.5808163	2.643556726
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	a_initial	b_filler_target	medial	b_yes	bt	266449.2197	9.830303783	423.8517625	2.30739713
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	a_initial	b_filler_target	medial	b_yes	hd	338784.9352	12.48884353	505.3936751	2.619329521
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	a_initial	b_filler_target	medial	a_no	bt	349916.8405	13.3009194	489.6448167	2.670758967
56	a_male	m56	20	17	20	36	27	122	25	24	27	27	19	118	39	38	41	a_initial	b_filler_target	medial	a_no	hd	356523.4697	13.6390215	512.7512266	2.704476266
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	b_final	b_filler_target	boundary	b_yes	bt	459897.1622	16.7308896	543.4491108	3.062816878
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	b_final	b_filler_target	boundary	b_yes	hd	464214.9035	18.63393946	571.0003158	3.13066106
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	b_final	b_filler_target	boundary	a_no	bt	430620.2658	15.27743025	540.6109489	2.959160754
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	b_final	b_filler_target	boundary	a_no	hd	445224.836	17.09279205	551.0011489	2.980454554
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	b_final	a_target_filler	medial	b_yes	bt	397081.6404	14.46082441	503.0589851	2.773873092
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	b_final	a_target_filler	medial	b_yes	hd	508642.5897	18.81020862	622.8771895	3.156191348
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	b_final	a_target_filler	medial	a_no	bt	453443.3917	15.58437209	562.2773533	2.983458051
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	b_final	a_target_filler	medial	a_no	hd	459112.4457	17.24356983	578.7000225	3.033814446
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	a_initial	a_target_filler	boundary	b_yes	bt	438599.4728	15.94602137	555.5198455	2.911286051
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	a_initial	a_target_filler	boundary	b_yes	hd	467456.7827	18.02804305	604.1069241	3.106554767
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	a_initial	a_target_filler	boundary	a_no	bt	480014.5423	17.41325927	592.317503	3.109740133
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	a_initial	a_target_filler	boundary	a_no	hd	364264.4308	14.02598227	571.7963286	2.853530752
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	a_initial	b_filler_target	medial	b_yes	bt	414538.767	14.85515805	536.1887174	2.991296927
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	a_initial	b_filler_target	medial	b_yes	hd	451029.257	16.76256826	581.5039623	2.985855376
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	a_initial	b_filler_target	medial	a_no	bt	520839.9839	18.55918838	601.6933548	3.12542147
57	a_male	m57	22	12	24	35	26	119	19	34	25	22	19	120	40	35	45	a_initial	b_filler_target	medial	a_no	hd	441460.9619	16.48287428	599.2013654	2.984651949
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	b_final	b_filler_target	boundary	b_yes	bt	314398.2321	12.05123729	470.4873104	2.594957953
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	b_final	b_filler_target	boundary	b_yes	hd	308148.3746	12.29334648	488.4031667	2.58018846
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	b_final	b_filler_target	boundary	a_no	bt	267666.2561	10.16771008	437.1948433	2.419913744
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	b_final	b_filler_target	boundary	a_no	hd	357707.966	14.22637813	512.6326811	2.783884131
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	b_final	a_target_filler	medial	b_yes	bt	211691.7325	8.423901588	387.4368041	2.198914122
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	b_final	a_target_filler	medial	b_yes	hd	277233.9864	10.92408482	445.8680413	2.43645903
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	b_final	a_target_filler	medial	a_no	bt	260737.4148	9.765645953	435.6875637	2.408190994
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	b_final	a_target_filler	medial	a_no	hd	271448.1198	10.81279291	465.1489002	2.462244069
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	a_initial	a_target_filler	boundary	b_yes	bt	221486.9722	8.564074266	406.1316965	2.227124446
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	a_initial	a_target_filler	boundary	b_yes	hd	290115.4634	11.56330678	476.0124174	2.562373897
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	a_initial	a_target_filler	boundary	a_no	bt	263624.6291	10.17240057	448.1619047	2.418922421
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	a_initial	a_target_filler	boundary	a_no	hd	273025.4617	10.86065997	462.9977186	2.490839266
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	a_initial	b_filler_target	medial	b_yes	bt	219544.6831	8.70404835	427.0322603	2.247236458
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	a_initial	b_filler_target	medial	b_yes	hd	NA	NA	NA	NA
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	a_initial	b_filler_target	medial	a_no	bt	186398.657	7.556706114	397.2550026	2.185317003
58	a_male	m58	23	14	28	30	23	117	18	30	25	22	22	121	47	43	31	a_initial	b_filler_target	medial	a_no	hd	273968.76	10.96542425	453.9838196	2.473411427
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	b_final	b_filler_target	boundary	b_yes	bt	698677.1553	20.05223473	719.6685218	3.376851085
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	b_final	b_filler_target	boundary	b_yes	hd	764776.4972	21.71817064	804.7801276	3.408860972
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	b_final	b_filler_target	boundary	a_no	bt	630037.1102	17.72716756	694.4043944	3.166858954
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	b_final	b_filler_target	boundary	a_no	hd	713045.4231	20.73536245	741.3322081	3.384844783
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	b_final	a_target_filler	medial	b_yes	bt	546807.7071	13.4835304	651.8298572	2.917495372
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	b_final	a_target_filler	medial	b_yes	hd	597325.7157	18.02560302	724.0022405	3.170079696
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	b_final	a_target_filler	medial	a_no	bt	506733.1387	12.90387698	595.6871252	2.881531724
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	b_final	a_target_filler	medial	a_no	hd	693726.9701	19.50465531	731.7311697	3.239263497
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	a_initial	a_target_filler	boundary	b_yes	bt	701849.4053	20.59564262	710.3874323	3.328970789
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	a_initial	a_target_filler	boundary	b_yes	hd	558220.4339	16.77997995	641.6843305	3.031560701
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	a_initial	a_target_filler	boundary	a_no	bt	505925.0396	13.13937472	618.8512081	2.821278759
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	a_initial	a_target_filler	boundary	a_no	hd	661617.4336	18.88522406	745.4891679	3.232449475
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	a_initial	b_filler_target	medial	b_yes	bt	586603.125	15.75237397	678.7381087	2.952791938
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	a_initial	b_filler_target	medial	b_yes	hd	765856.7919	23.95094678	825.5460662	3.635546363
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	a_initial	b_filler_target	medial	a_no	bt	612045.1677	16.95274603	665.4777022	3.054422222
59	b_female	f59	19	42	23	19	9	108	20	23	25	21	19	89	32	30	27	a_initial	b_filler_target	medial	a_no	hd	669754.5775	18.82989814	738.1856625	3.240299143
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	b_final	b_filler_target	boundary	b_yes	bt	526996.4932	12.3774514	627.9490289	2.860818829
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	b_final	b_filler_target	boundary	b_yes	hd	585357.9822	14.71591506	668.3608422	2.91190742
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	b_final	b_filler_target	boundary	a_no	bt	548056.2711	12.86271009	635.1158774	2.893865144
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	b_final	b_filler_target	boundary	a_no	hd	644886.0688	16.01978938	692.8086137	2.999042622
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	b_final	a_target_filler	medial	b_yes	bt	434050.2995	10.55039268	570.0317684	2.538467892
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	b_final	a_target_filler	medial	b_yes	hd	537550.1096	13.35021451	662.9455005	2.738015428
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	b_final	a_target_filler	medial	a_no	bt	419262.1633	9.828229436	552.2270147	2.520158992
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	b_final	a_target_filler	medial	a_no	hd	549090.3927	13.95921772	650.2047102	2.77394622
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	a_initial	a_target_filler	boundary	b_yes	bt	378587.5291	8.399848426	573.0192787	2.511619857
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	a_initial	a_target_filler	boundary	b_yes	hd	633663.1374	17.3614645	761.7625686	3.16034945
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	a_initial	a_target_filler	boundary	a_no	bt	722199.1031	19.23762263	743.6743508	3.192338254
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	a_initial	a_target_filler	boundary	a_no	hd	563831.6322	14.55062777	692.5100678	2.82787457
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	a_initial	b_filler_target	medial	b_yes	bt	705047.6338	18.71170959	711.7994282	3.157421238
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	a_initial	b_filler_target	medial	b_yes	hd	633968.1895	17.24167086	743.7787703	3.083534118
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	a_initial	b_filler_target	medial	a_no	bt	359927.02	8.81346909	502.7889129	2.427723187
60	b_female	f60	33	33	35	34	1	78	12	17	20	15	14	72	26	20	26	a_initial	b_filler_target	medial	a_no	hd	520695.9895	13.62147994	619.3285315	2.76064818
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	b_final	b_filler_target	boundary	b_yes	bt	434683.3686	16.18880794	509.9143073	2.910672242
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	b_final	b_filler_target	boundary	b_yes	hd	622913.5345	23.64887323	640.0383123	3.532010281
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	b_final	b_filler_target	boundary	a_no	bt	493799.3582	18.61515186	529.614419	3.2051979
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	b_final	b_filler_target	boundary	a_no	hd	480303.5877	18.80170427	568.9089798	3.149376388
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	b_final	a_target_filler	medial	b_yes	bt	392088.1251	14.12879285	500.1690746	2.740107374
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	b_final	a_target_filler	medial	b_yes	hd	431984.3313	15.08405084	591.5173933	2.885678516
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	b_final	a_target_filler	medial	a_no	bt	383154.9841	14.17585727	511.4729595	2.758039523
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	b_final	a_target_filler	medial	a_no	hd	371374.1062	14.38465108	547.5670986	2.832738812
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	a_initial	a_target_filler	boundary	b_yes	bt	366862.6126	13.3173968	510.9627366	2.701253204
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	a_initial	a_target_filler	boundary	b_yes	hd	388650.1476	14.20584094	536.2126011	2.862309694
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	a_initial	a_target_filler	boundary	a_no	bt	258267.9309	9.375705565	446.0471192	2.318353676
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	a_initial	a_target_filler	boundary	a_no	hd	278736.9884	10.62481867	480.3084211	2.448584448
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	a_initial	b_filler_target	medial	b_yes	bt	410642.1881	15.83732113	525.5729079	2.911017657
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	a_initial	b_filler_target	medial	b_yes	hd	390379.5251	15.68963739	526.6787419	2.910861256
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	a_initial	b_filler_target	medial	a_no	bt	324270.8515	12.53204013	476.7550977	2.619363349
61	a_male	m61	19	14	26	37	19	100	16	25	24	20	15	107	35	28	44	a_initial	b_filler_target	medial	a_no	hd	396051.3619	15.83476305	539.6267842	2.905601062
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	b_final	b_filler_target	boundary	b_yes	bt	450455.1674	17.56797747	548.5324772	3.090931528
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	b_final	b_filler_target	boundary	b_yes	hd	440823.6397	17.93563176	607.1390981	3.15714861
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	b_final	b_filler_target	boundary	a_no	bt	576314.3319	21.89571452	592.8092767	3.466332898
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	b_final	b_filler_target	boundary	a_no	hd	423871.8512	17.23834569	597.0163963	3.08924156
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	b_final	a_target_filler	medial	b_yes	bt	424576.1327	16.96164086	540.9245752	3.082852012
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	b_final	a_target_filler	medial	b_yes	hd	449700.1768	18.58144156	614.3792078	3.229674816
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	b_final	a_target_filler	medial	a_no	bt	430732.9797	16.59605999	543.2679473	2.987518561
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	b_final	a_target_filler	medial	a_no	hd	NA	NA	NA	NA
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	a_initial	a_target_filler	boundary	b_yes	bt	395781.1224	15.24921823	537.3684759	2.898165232
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	a_initial	a_target_filler	boundary	b_yes	hd	358209.3217	14.38837235	575.0659604	2.883335394
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	a_initial	a_target_filler	boundary	a_no	bt	420984.8428	16.1276757	541.777036	2.9253139
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	a_initial	a_target_filler	boundary	a_no	hd	351646.7955	13.968566	579.9023243	2.867349588
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	a_initial	b_filler_target	medial	b_yes	bt	404911.154	15.48773328	558.179849	2.925443705
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	a_initial	b_filler_target	medial	b_yes	hd	379014.5543	15.32395248	600.3212762	2.998239486
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	a_initial	b_filler_target	medial	a_no	bt	476821.5454	18.13616865	581.5845455	3.0839136
63	a_male	m63	21	16	28	29	15	113	19	19	33	20	22	105	33	38	34	a_initial	b_filler_target	medial	a_no	hd	354715.8998	14.59928426	573.6789694	2.914053333
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	b_final	b_filler_target	boundary	b_yes	bt	314420.875	12.33564574	481.713131	2.628803534
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	b_final	b_filler_target	boundary	b_yes	hd	356419.0518	13.94855084	517.5334869	2.762049203
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	b_final	b_filler_target	boundary	a_no	bt	363400.0362	14.32366849	504.0555769	2.810729712
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	b_final	b_filler_target	boundary	a_no	hd	391668.8057	16.16929658	562.3585772	3.039941854
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	b_final	a_target_filler	medial	b_yes	bt	322970.7992	13.19255425	482.9631358	2.688512636
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	b_final	a_target_filler	medial	b_yes	hd	382407.209	15.65100449	521.1628785	2.91814841
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	b_final	a_target_filler	medial	a_no	bt	304419.7932	12.04492805	449.6328928	2.585409566
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	b_final	a_target_filler	medial	a_no	hd	331109.1171	13.25677832	496.8208642	2.683425527
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	a_initial	a_target_filler	boundary	b_yes	bt	405924.604	16.82582202	543.3883651	3.033290039
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	a_initial	a_target_filler	boundary	b_yes	hd	422157.7569	17.11912937	571.0134469	3.094202699
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	a_initial	a_target_filler	boundary	a_no	bt	365903.9702	14.9092532	517.0606185	2.858592963
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	a_initial	a_target_filler	boundary	a_no	hd	383573.0181	15.25053371	551.8052437	2.909298084
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	a_initial	b_filler_target	medial	b_yes	bt	338974.0004	13.29891681	492.7806088	2.706556749
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	a_initial	b_filler_target	medial	b_yes	hd	472255.5351	19.19013092	589.9858537	3.229024134
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	a_initial	b_filler_target	medial	a_no	bt	336938.4641	12.97658622	485.4858317	2.650897115
64	a_male	m64	22	14	34	28	11	99	18	23	19	17	22	89	27	27	35	a_initial	b_filler_target	medial	a_no	hd	442094.9583	17.99030231	576.7405954	3.125486566
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	b_final	b_filler_target	boundary	b_yes	bt	692060.5052	21.49723217	789.2135868	3.478418824
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	b_final	b_filler_target	boundary	b_yes	hd	618394.0381	21.84470307	772.5032494	3.578923883
